File,p_id,corresp,text
t.6.1.02.xml,t6102.p129,c6102.A.2.125.204,Their pleasure their discomfort Their discomfort their pleasure.
t.6.1.02.xml,t6102.p130,c6102.A.2.126.206,Says the man lying on the roof to the man living in the house:
t.6.1.02.xml,t6102.p131,c6102.B.2.131.1,A field should not be expanded Barley for him.
t.6.1.02.xml,t6102.p132,c6102.B.2.132.3,collected firewood.
t.6.1.02.xml,t6102.p133,c6102.B.2.133.4,Collecting firewood is for the strong man; the weak man waits for him on dry land.
t.6.1.02.xml,t6102.p134,c6102.B.2.134.6,He who shaves his head acquires ever more hair And he who gathers firewood acquires ever more grain.
t.6.1.02.xml,t6102.p135,c6102.B.2.135.8,He who destroys houses destroys reeds He who destroys a house destroys gold.
t.6.1.02.xml,t6102.p136,c6102.B.2.136.10,A not returned and not placed in water its cannot be eaten.
t.6.1.02.xml,t6102.p137,c6102.B.2.137.12,"Walk like a lord, walk at the front Walk like a slave, walk like a lord Build like a lord, build like a slave Build like a slave, build like a lord Walk like a lord, walk like a slave Walk like a slave, walk like a lord."
t.6.1.02.xml,t6102.p138,c6102.B.2.138.14,"Hand added to hand, and a man's house is built up Stomach added to stomach, and a man's house is destroyed."
t.6.1.02.xml,t6102.p139,c6102.B.2.139.16,The hoe cannot cut firewood The pitchfork cannot cut firewood.
t.6.1.02.xml,t6102.p140,c6102.B.2.140.17,"In a household of several grown-up young men, the hoe and the work basket must cultivate the fields."
t.6.1.02.xml,t6102.p141,c6102.B.2.141.18,The mother who has given birth to eight young men lies down exhausted.
t.6.1.02.xml,t6102.p142,c6102.B.2.142.19,The house built by the upright man is destroyed by the treacherous man.
t.6.1.02.xml,t6102.p143,c6102.B.2.143.20,"If a household acquaintance has been exposed to harm, the matter is investigated."
t.6.1.02.xml,t6102.p144,c6102.B.2.144.22,Let there be unused land adjacent to a house; let there be a threshing-floor adjacent to a field.
t.6.1.02.xml,t6102.p145,c6102.B.2.145.24,"Let the elders his house, like a house on the outskirts of the city."
t.6.1.02.xml,t6102.p146,c6102.B.2.146.25,"One finds no rest in a house in which a wife does not speak, in which the head of the household does not utter joyous words."
t.6.1.02.xml,t6102.p149,c6102.B.2.149.31,Those who live near the water look into the heart of the mountains They don't look in their own direction.
t.6.1.02.xml,t6102.p150,c6102.B.2.150.33,[PN: Adapa] knows no loss. in the heart of the mountains.
t.6.1.02.xml,t6102.p152,c6102.B.2.152.36,someone in the river.
t.6.1.02.xml,t6102.p153,c6102.B.2.153.38,The palace is an ox; catch it by the tail!
t.6.1.02.xml,t6102.p154,c6102.B.2.154.39,The palace is a huge river; its interior is a goring bull.
t.6.1.02.xml,t6102.p155,c6102.B.2.155.40,"The palace is a forest The king is a lion. [DN: Nungal] overwhelms men with a huge battle-net Oh [DN: Utu], accept my prayer."
t.6.1.02.xml,t6102.p156,c6102.B.2.156.43,The palace is a slippery place which catches those who do not know it.
t.6.1.02.xml,t6102.p157,c6102.B.2.157.44,The palace cannot avoid the waste land. A barge cannot avoid straw. A freeborn man cannot avoid corve work. A king's daughter cannot avoid the tavern.
t.6.1.02.xml,t6102.p158,c6102.B.2.158.48,"The palace one day a mother giving birth, the next day a lamenting mother."
t.6.1.02.xml,t6102.p159,c6102.B.2.159.50,"Through building my house I incurred debt, so I could not afford to cultivate the field I had sowed with seed."
t.6.1.02.xml,t6102.p160,c6102.B.2.160.52,May you be a household built up by twin sons.
t.6.1.02.xml,t6102.p161,c6102.B.2.161.53,I would rather go home.
t.6.1.02.xml,t6102.p162,c6102.B.2.162.54,Those who enter his house are fifty.
t.6.1.02.xml,t6102.p163,c6102.B.2.163.55,Whom can I bring to a house whose offspring have been annihilated?
t.6.1.02.xml,t6102.p164,c6102.B.2.164.56,I don't return to a house whose master is not at home.
t.6.1.02.xml,t6102.p166,c6102.C.2.c1.1,"When the land is given, is its dry land."
t.6.1.02.xml,t6102.p167,c6102.C.2.c2.2,A bird in the sky is as good as an bird.
t.6.1.02.xml,t6102.p168,c6102.C.2.c3.3,A fish in the deep is as good as a carp in the reeds.
t.6.1.02.xml,t6102.p169,c6102.C.2.c4.4,Four-legged creatures are as good as marsh rats.
t.6.1.02.xml,t6102.p170,c6102.C.2.c5.5,"All the birds flew away, and their mother alone stayed."
t.6.1.02.xml,t6102.p171,c6102.C.2.c6.6,"[DN: Ninazu], a bird flying around is your share."
t.6.1.02.xml,t6102.p172,c6102.C.2.c7.7,In the fowler's trap is what he eats.
t.6.1.02.xml,t6102.p173,c6102.C.2.c8.8,He who lives from birds and fish cannot sleep.
t.6.1.02.xml,t6102.p174,c6102.C.2.c9.9,What did the bird do?
t.6.1.02.xml,t6102.p175,c6102.C.2.c10.10,The bird's voice is unpleasant. sticking out its backside.
t.6.1.02.xml,t6102.p176,c6102.C.2.c11.11,The bird's forehead is not.
t.6.1.02.xml,t6102.p177,c6102.C.2.c12.12,He sneaks into the water like an bird.
t.6.1.02.xml,t6102.p178,c6102.C.2.c13.13,The wood pigeon's voice is the glory of the garden.
t.6.1.02.xml,t6102.p179,c6102.C.2.c14.14,The francolin's voice is the glory of the fields.
t.6.1.02.xml,t6102.p180,c6102.C.2.c15.15,The voice of the is the glory of the palace.
t.6.1.02.xml,t6102.p181,c6102.D.2.d1.1,Offerings are the glory of the gods.
t.6.1.02.xml,t6102.p182,c6102.D.2.d2.2,The fish of the marshes added to the bird.
t.6.1.02.xml,t6102.p183,c6102.D.2.d3.3,The fowl was not eaten in time.
t.6.1.02.xml,t6102.p185,c6102.D.2.d5.5,"does not come back, it comes back from the oven."
t.6.1.02.xml,t6102.p186,c6102.D.2.d6.6,Let the head of a carp be eaten with the head of a fish bird.
t.6.1.02.xml,t6102.p187,c6102.D.2.d7.7,"Now, you should not sleep in the reedbeds: the marsh rats will eat you."
t.6.1.02.xml,t6102.p189,c6102.D.2.d9.9,Don't pour water into a river The rats will come up.
t.6.1.02.xml,t6102.p190,c6102.D.2.d10.10,"an bird, cut and carried a single swallow away. its food."
t.6.1.02.xml,t6102.p191,c6102.D.2.d11.14,"Like a bird, I will strike your beard in anger."
t.6.1.02.xml,t6102.p193,c6102.D.2.d13.17,"Two birds, two fish birds, three carp, two carp, and two carp, two sea fish, are present on [DN: Enlil] offering table."
t.6.1.02.xml,t6102.p194,c6102.D.2.d14.20,May fish oil and bird oil on your shoulders for the offering basket of [DN: Enlil].
t.6.1.02.xml,t6102.p195,c6102.D.2.d15.22,Who moved removed the dust? Who caulked the boat? Who while they sat singing?
t.4.06.1.xml,t4061.p1,c4061.A.4,"wise ; [DN: endursaa], you have great divine powers, more than anyone could require."
t.4.06.1.xml,t4061.p2,c4061.A.8,"who gives advice on the rooftops ; you who among powerful lords are, who among rulers hold the staff, a shepherd who oversees the teeming people;, who strides about the city's squares by night at the middle of the watch; you who open the gates at daybreak, who make their doors stand open onto the street: [DN: endursaa], you have great divine powers, more than anyone could require."
t.4.06.1.xml,t4061.p3,c4061.A.15,"You are the accountant of [DN: Nindara], king of [SN: Niin] in its spacious location. [DN: Nane] has placed a mighty symbol in your hand, [DN: endursaa] The mistress, Mother [DN: Nane], speaks confidentially with you She has made crook and sceptre for its plans flourish in a pure place; she her gaze to your raised in the quiet streets Your holy, the straight harbour-wall, the pure barge all is shining When the mistress, Mother [DN: Nane], floats her holy barge to visit you, sweet and noble singers perform for her on board Your well laid-out fields have wheat, emmer and chick peas The places where you have laid up supplies lie amid cedars and poplars The holy cow delivers butter and delivers milk to your older brother, the lord of the holy sea, the cock ( ) [DN: Nindara], the king of [SN: Laga] Also with her help, monthly and at the New Year on the days of regular offerings, in your house [DN: Nindara] makes the wedding-gifts on your behalf for the mistress, Mother [DN: Nane]."
t.4.06.1.xml,t4061.p4,c4061.A.31,"You have no river where fish could be caught by the fisheries inspector as they dart about there No produce is derived by the farmer from your fields The collector of cattle taxes cannot collect a single bull from your cattle; the shepherd cannot penetrate among your flocks, nor can he make an official assessment There is no reed among your stakes Your dough trough does not produce any revenue But the robber who encounters you is On the quiet streets ; in the play areas you very much You are the chief constable of the dead people who are brought to the underworld. [DN: endursaa], you have great divine powers, more than anyone could require."
t.4.06.1.xml,t4061.p5,c4061.A.42,"A man's personal god stands by at your behest for eating and drinking If the man grasps, and in his hand, and calls upon the name of [DN: endursaa], then he will take the correct route through the silent streets at dead of night All the scribes of Arali serve. who walks during the day, and you let sleep peacefully on the rooftops The seven heralds stand at your service, and they patrol for you on the walls of the Land. the wicked in the city; the evil hunger The protective god with friendly face, the protective goddess ;, the protective goddess."
t.4.06.1.xml,t4061.p6,c4061.A.69,"in the silent streets. bathes They come out from ; it is they who appoint the priestess in the, who choose the priestess by extispicy, who establish the priest with his curly hair."
t.4.06.1.xml,t4061.p7,c4061.A.77,"On this very day, as evening approaches, the first of the seven is a fox with a sweeping tail The second snuffles around like a dog The third pecks greedily at caterpillars like a raven The fourth overpowers everything like an enormous carrion-eating eagle The fifth, although not a wolf, will fall upon a black lamb The sixth screeches like a hawk, when he sits The seventh, a shark in the waves These seven are neither female deities nor male They hinder a man and hamper a woman; they put aside the woman's weapon They spread a stench lamentation in the Land, precisely implementing the divine powers of the gods. [DN: endursaa], you have great divine powers, more than anyone could require."
t.4.06.1.xml,t4061.p8,c4061.A.91,"So that everywhere and holy places will be established, and so that [DN: Gibil] the pure will be available before the [TN: E-kur], Lady [DN: Ninmug] stands by at your behest So that the holy orchards will be opened up, [DN: Ama-abzu-E-kura] [DN: Dumuzid-abzu] stands by at your behest So that the bolts of holy houses will be opened, [DN: Ninnibunara] [DN: Ninararar] stands by at your behest So that there will be joy in [SN: Umma], [DN: Ninbi-u-kale] stands by at your behest So that [SN: Aratta] will be overwhelmed, [DN: Lugalbanda] stands by at your behest So that [SN: Niin] will rise above the waters like a mountain, the minister stands by at your behest So that, stands by at your behest."
t.4.06.1.xml,t4061.p9,c4061.B.1,"You are the leader of You are the accountant of the black-headed You are the chief constable of the dead people who are brought to the underworld Chief herald, who playing in streets and on roofs, of the dark houses, who peers out from the rooftops of the Land, Lord [DN: endursaa]: because you were that too, after [DN: Enki] had had intercourse with, he destined the seven sons that she had borne to him those seven sons of a crab for the starvation of heaven; he placed them by at your behest, for the crushing of the people of earth."
t.4.06.1.xml,t4061.p10,c4061.B.14,"So that the pot will be standing by, and so that beer will be filtered, the oldest brother of the seven stands by at your behest He pays you your due from the pot standing by and from the jug with the filtered beer So that the bitter taste will out of the river water and out of the water of orchards and fields, next of them the second stands by at your behest He pays you your due when the bitter taste is out of the river water and the out of the water of orchards and fields So that the little fish may eat, and so that the big fish can be brought up, next of them the third stands by at your behest He pays you your due from the little fish that have eaten, and from the big fish that have been brought up onto the fields So that water can be brought into the pure canal, and so that its basin will bubble joyfully, next of them the fourth stands by at your behest He pays you your due from the pure canal into which water was brought, and from its joyfully bubbling basin."
t.4.06.1.xml,t4061.p11,c4061.B.32,"So that the dough trough, so that fish can be grilled on stakes, next of them the fifth stands by at your behest He pays you your due from the dough trough, and from the fish grilled on stakes So that the sheaves can be piled up and the barley sheaves can be spread out, and so that the heaped-up barley can be laid under the stick, next of them the sixth stands by at your behest He pays you your due from the barley spread out from the grain piles, and from the heaped-up barley which is laid under the stick So that orchards and palm gardens will produce syrup and wine, and so that the holy baskets will be carefully stored, next of them the seventh stands by at your behest He pays you your due from the syrup and wine produced by the orchards and palm gardens, and from the holy baskets, carefully stored."
t.4.06.1.xml,t4061.p12,c4061.C.1,"in [TN: Ubu-unkena] When you yourself your position there, then he who has no personal god, be he ever so great or ever so small, will not say, will not say In winter, not cold, and in summer, not naked hunger If he walks on a road, he will not its beginning In the midst of the assembly he nothing bad If he goes down to the river, he will not catch any fish If he goes down to the fields, he will not get any produce If he enters the king's palace, he will get no beer to drink there; If he comes running as a messenger, he will not arrive The god who has looked upon him will not give him great strength."
